source,type,bp_length,phase,gene_id,gene_type,gene_name,level,havana_gene,tag
HAVANA,gene,7035,NA,ENSG00000119231.10,protein_coding,SENP5,1,OTTHUMG00000155527.1,overlapping_locus
HAVANA,gene,5114,NA,ENSG00000114503.10,protein_coding,NCBP2,1,OTTHUMG00000155520.4,NA
HAVANA,gene,918,NA,ENSG00000270170.1,protein_coding,NCBP2-AS2,2,OTTHUMG00000184107.2,NA
HAVANA,gene,3211,NA,ENSG00000119227.7,protein_coding,PIGZ,1,OTTHUMG00000155522.2,NA
HAVANA,gene,8393,NA,ENSG00000163975.11,protein_coding,MELTF,2,OTTHUMG00000155518.2,NA
HAVANA,gene,11001,NA,ENSG00000075711.20,protein_coding,DLG1,2,OTTHUMG00000047972.11,ncRNA_host
HAVANA,gene,9114,NA,ENSG00000161267.11,protein_coding,BDH1,1,OTTHUMG00000155478.10,NA
HAVANA,gene,8613,NA,ENSG00000145016.15,protein_coding,RUBCN,1,OTTHUMG00000155452.5,ncRNA_host
HAVANA,gene,8025,NA,ENSG00000122068.12,protein_coding,FYTTD1,1,OTTHUMG00000155453.11,NA
HAVANA,gene,12639,NA,ENSG00000186001.12,protein_coding,LRCH3,2,OTTHUMG00000155378.3,NA
HAVANA,gene,2977,NA,ENSG00000182899.14,protein_coding,RPL35A,2,OTTHUMG00000155386.2,NA
HAVANA,gene,7474,NA,ENSG00000114473.13,protein_coding,IQCG,1,OTTHUMG00000155408.2,NA
HAVANA,gene,8692,NA,ENSG00000185621.11,protein_coding,LMLN,2,OTTHUMG00000155375.2,ncRNA_host
HAVANA,gene,3933,NA,ENSG00000272602.5,protein_coding,ZNF595,2,OTTHUMG00000159865.5,NA
HAVANA,gene,4118,NA,ENSG00000250312.6,protein_coding,ZNF718,2,OTTHUMG00000159873.8,NA
HAVANA,gene,2193,NA,ENSG00000186777.11,protein_coding,ZNF732,1,OTTHUMG00000159883.2,NA
HAVANA,gene,5744,NA,ENSG00000131127.13,protein_coding,ZNF141,2,OTTHUMG00000159852.4,ncRNA_host
HAVANA,gene,6390,NA,ENSG00000182903.15,protein_coding,ZNF721,2,OTTHUMG00000112450.6,overlapping_locus
HAVANA,gene,10895,NA,ENSG00000174227.15,protein_coding,PIGG,1,OTTHUMG00000112457.8,NA
HAVANA,gene,5086,NA,ENSG00000133256.12,protein_coding,PDE6B,1,OTTHUMG00000159909.4,NA
HAVANA,gene,940,NA,ENSG00000169020.9,protein_coding,ATP5I,2,OTTHUMG00000086929.2,NA
HAVANA,gene,4305,NA,ENSG00000215375.6,protein_coding,MYL5,2,OTTHUMG00000159971.3,NA
HAVANA,gene,2644,NA,ENSG00000169026.12,protein_coding,MFSD7,1,OTTHUMG00000119001.9,NA
HAVANA,gene,7425,NA,ENSG00000185619.18,protein_coding,PCGF3,2,OTTHUMG00000119000.3,NA
HAVANA,gene,2418,NA,ENSG00000168993.14,protein_coding,CPLX1,1,OTTHUMG00000160005.2,NA
HAVANA,gene,15155,NA,ENSG00000178950.16,protein_coding,GAK,1,OTTHUMG00000088301.5,NA
HAVANA,gene,3623,NA,ENSG00000127419.16,protein_coding,TMEM175,1,OTTHUMG00000118996.5,NA
HAVANA,gene,4970,NA,ENSG00000145214.13,protein_coding,DGKQ,1,OTTHUMG00000088629.4,overlapping_locus
HAVANA,gene,4293,NA,ENSG00000145217.13,protein_coding,SLC26A1,1,OTTHUMG00000160003.1,overlapping_locus
HAVANA,gene,4000,NA,ENSG00000127415.12,protein_coding,IDUA,1,OTTHUMG00000088901.4,NA
HAVANA,gene,4145,NA,ENSG00000127418.14,protein_coding,FGFRL1,2,OTTHUMG00000118998.3,NA
HAVANA,gene,5003,NA,ENSG00000178222.12,protein_coding,RNF212,2,OTTHUMG00000118997.4,overlapping_locus
HAVANA,gene,6013,NA,ENSG00000159674.11,protein_coding,SPON2,1,OTTHUMG00000089002.4,NA
HAVANA,gene,8361,NA,ENSG00000159692.15,protein_coding,CTBP1,1,OTTHUMG00000089259.9,NA
HAVANA,gene,9857,NA,ENSG00000090316.15,protein_coding,MAEA,1,OTTHUMG00000160169.7,NA
HAVANA,gene,7830,NA,ENSG00000163945.15,protein_coding,UVSSA,1,OTTHUMG00000160167.1,overlapping_locus
HAVANA,gene,4438,NA,ENSG00000179979.8,protein_coding,CRIPAK,2,OTTHUMG00000121131.3,NA
HAVANA,gene,1236,NA,ENSG00000235608.1,protein_coding,NKX1-1,2,OTTHUMG00000160165.3,NA
HAVANA,gene,4239,NA,ENSG00000174137.12,protein_coding,FAM53A,1,OTTHUMG00000159855.6,ncRNA_host
HAVANA,gene,2026,NA,ENSG00000163950.12,protein_coding,SLBP,1,OTTHUMG00000089349.6,NA
HAVANA,gene,3442,NA,ENSG00000168936.10,protein_coding,TMEM129,1,OTTHUMG00000121150.3,NA
HAVANA,gene,6528,NA,ENSG00000013810.18,protein_coding,TACC3,1,OTTHUMG00000089535.20,NA
HAVANA,gene,4834,NA,ENSG00000068078.17,protein_coding,FGFR3,1,OTTHUMG00000121148.5,NA
HAVANA,gene,8184,NA,ENSG00000168924.14,protein_coding,LETM1,2,OTTHUMG00000121149.4,NA
HAVANA,gene,19776,NA,ENSG00000109685.17,protein_coding,NSD2,2,OTTHUMG00000121147.14,overlapping_locus
HAVANA,gene,5935,NA,ENSG00000185049.14,protein_coding,NELFA,1,OTTHUMG00000089967.23,ncRNA_host
HAVANA,gene,540,NA,ENSG00000243449.6,protein_coding,C4orf48,2,OTTHUMG00000154503.2,NA
HAVANA,gene,5871,NA,ENSG00000185818.7,protein_coding,"NAT8L",2,OTTHUMG00000121151.3,NA
HAVANA,gene,7721,NA,ENSG00000130997.16,protein_coding,POLN,2,OTTHUMG00000090081.5,overlapping_locus
HAVANA,gene,7067,NA,ENSG00000214367.7,protein_coding,HAUS3,2,OTTHUMG00000159805.15,overlapping_locus
HAVANA,gene,7058,NA,ENSG00000123933.16,protein_coding,MXD4,2,OTTHUMG00000090243.5,ncRNA_host
HAVANA,gene,9624,NA,ENSG00000159733.13,protein_coding,ZFYVE28,1,OTTHUMG00000160292.5,ncRNA_host
HAVANA,gene,5198,NA,ENSG00000206113.10,protein_coding,CFAP99,2,OTTHUMG00000160515.7,overlapping_locus
HAVANA,gene,7270,NA,ENSG00000063978.15,protein_coding,RNF4,1,OTTHUMG00000160516.13,overlapping_locus
HAVANA,gene,6959,NA,ENSG00000125386.15,protein_coding,FAM193A,1,OTTHUMG00000160512.4,overlapping_locus
HAVANA,gene,2686,NA,ENSG00000168884.14,protein_coding,TNIP2,2,OTTHUMG00000090267.6,NA
HAVANA,gene,13968,NA,ENSG00000087266.15,protein_coding,SH3BP2,2,OTTHUMG00000160801.14,NA
HAVANA,gene,13106,NA,ENSG00000087274.16,protein_coding,ADD1,1,OTTHUMG00000122080.21,NA
HAVANA,gene,3159,NA,ENSG00000109736.14,protein_coding,MFSD10,2,OTTHUMG00000122081.7,NA
HAVANA,gene,3538,NA,ENSG00000087269.15,protein_coding,NOP14,1,OTTHUMG00000159911.4,NA
HAVANA,gene,4686,NA,ENSG00000125388.19,protein_coding,GRK4,2,OTTHUMG00000159914.4,NA
HAVANA,gene,18128,NA,ENSG00000197386.10,protein_coding,HTT,2,OTTHUMG00000159916.5,NA
HAVANA,gene,7553,NA,ENSG00000188981.10,protein_coding,MSANTD1,1,OTTHUMG00000159977.4,NA
HAVANA,gene,13536,NA,ENSG00000159788.18,protein_coding,RGS12,2,OTTHUMG00000090277.13,overlapping_locus
HAVANA,gene,2847,NA,ENSG00000109758.8,protein_coding,HGFAC,2,OTTHUMG00000090281.7,NA
HAVANA,gene,3053,NA,ENSG00000175920.16,protein_coding,DOK7,1,OTTHUMG00000122087.6,NA
HAVANA,gene,8724,NA,ENSG00000163956.10,protein_coding,LRPAP1,2,OTTHUMG00000090299.4,NA
HAVANA,gene,2179,NA,ENSG00000184160.7,protein_coding,ADRA2C,2,OTTHUMG00000159830.1,retrogene
HAVANA,gene,1864,NA,ENSG00000163982.5,protein_coding,OTOP1,2,OTTHUMG00000090301.3,NA
HAVANA,gene,1737,NA,ENSG00000132406.11,protein_coding,TMEM128,2,OTTHUMG00000125475.2,NA
HAVANA,gene,2319,NA,ENSG00000145220.13,protein_coding,LYAR,2,OTTHUMG00000125477.19,NA
HAVANA,gene,2889,NA,ENSG00000168826.15,protein_coding,ZBTB49,2,OTTHUMG00000090325.7,NA
HAVANA,gene,4355,NA,ENSG00000168824.14,protein_coding,NSG1,1,OTTHUMG00000160002.3,NA
HAVANA,gene,5332,NA,ENSG00000168818.9,protein_coding,STX18,1,OTTHUMG00000090331.4,overlapping_locus
HAVANA,gene,2120,NA,ENSG00000163132.6,protein_coding,MSX1,2,OTTHUMG00000090335.4,NA
HAVANA,gene,1003,NA,ENSG00000170891.10,protein_coding,CYTL1,1,OTTHUMG00000125479.3,NA
HAVANA,gene,5324,NA,ENSG00000152953.12,protein_coding,STK32B,2,OTTHUMG00000090423.8,NA
HAVANA,gene,5509,NA,ENSG00000173040.12,protein_coding,EVC2,2,OTTHUMG00000125493.7,NA
HAVANA,gene,7148,NA,ENSG00000072840.12,protein_coding,EVC,1,OTTHUMG00000090427.3,NA
HAVANA,gene,5823,NA,ENSG00000072832.14,protein_coding,CRMP1,1,OTTHUMG00000125489.2,NA
HAVANA,gene,15353,NA,ENSG00000181215.14,protein_coding,C4orf50,2,OTTHUMG00000149971.6,ncRNA_host
HAVANA,gene,3812,NA,ENSG00000152969.17,protein_coding,JAKMIP1,2,OTTHUMG00000125491.11,NA
HAVANA,gene,4513,NA,ENSG00000109501.13,protein_coding,WFS1,2,OTTHUMG00000090431.4,NA
HAVANA,gene,9198,NA,ENSG00000074211.13,protein_coding,PPP2R2C,2,OTTHUMG00000090445.6,NA
HAVANA,gene,8898,NA,ENSG00000013288.8,protein_coding,MAN2B2,2,OTTHUMG00000160073.3,NA
HAVANA,gene,2655,NA,ENSG00000179010.14,protein_coding,MRFAP1,2,OTTHUMG00000125504.3,NA
HAVANA,gene,1280,NA,ENSG00000163993.6,protein_coding,S100P,2,OTTHUMG00000090491.4,NA
HAVANA,gene,2180,NA,ENSG00000178988.10,protein_coding,MRFAP1L1,2,OTTHUMG00000125507.3,NA
HAVANA,gene,1617,NA,ENSG00000186222.4,protein_coding,BLOC1S4,2,OTTHUMG00000125510.1,retrogene
HAVANA,gene,8499,NA,ENSG00000170871.11,protein_coding,KIAA0232,2,OTTHUMG00000160072.2,NA
HAVANA,gene,6241,NA,ENSG00000132405.18,protein_coding,TBC1D14,1,OTTHUMG00000090493.6,overlapping_locus
HAVANA,gene,2091,NA,ENSG00000173013.5,protein_coding,CCDC96,2,OTTHUMG00000125511.1,overlapping_locus
HAVANA,gene,5776,NA,ENSG00000173011.11,protein_coding,TADA2B,2,OTTHUMG00000159983.4,NA
HAVANA,gene,4177,NA,ENSG00000109519.12,protein_coding,GRPEL1,2,OTTHUMG00000090495.2,NA
HAVANA,gene,4680,NA,ENSG00000178597.6,protein_coding,PSAPL1,2,OTTHUMG00000160006.2,retrogene
HAVANA,gene,6317,NA,ENSG00000184985.16,protein_coding,SORCS2,2,OTTHUMG00000159981.4,ncRNA_host
HAVANA,gene,10036,NA,ENSG00000196526.10,protein_coding,AFAP1,2,OTTHUMG00000125515.5,NA
HAVANA,gene,6049,NA,ENSG00000163995.19,protein_coding,ABLIM2,2,OTTHUMG00000057427.25,ncRNA_host
HAVANA,gene,10593,NA,ENSG00000125089.16,protein_coding,SH3TC1,1,OTTHUMG00000160934.6,NA
HAVANA,gene,3321,NA,ENSG00000170801.9,protein_coding,HTRA3,2,OTTHUMG00000090561.5,NA
HAVANA,gene,3846,NA,ENSG00000087008.15,protein_coding,ACOX3,2,OTTHUMG00000090509.21,NA
HAVANA,gene,7724,NA,ENSG00000155275.18,protein_coding,TRMT44,1,OTTHUMG00000160935.4,overlapping_locus
HAVANA,gene,3447,NA,ENSG00000109625.18,protein_coding,CPZ,1,OTTHUMG00000090513.13,overlapping_locus
HAVANA,gene,8362,NA,ENSG00000155269.11,protein_coding,GPR78,2,OTTHUMG00000128483.10,overlapping_locus
HAVANA,gene,2144,NA,ENSG00000215612.7,protein_coding,HMX1,2,OTTHUMG00000160012.18,overlapping_locus
HAVANA,gene,2492,NA,ENSG00000229924.3,protein_coding,FAM90A26,1,OTTHUMG00000160151.2,NA
HAVANA,gene,1680,NA,ENSG00000231396.2,protein_coding,USP17L10,2,OTTHUMG00000160160.2,retrogene
HAVANA,gene,1680,NA,ENSG00000233136.2,protein_coding,USP17L11,2,OTTHUMG00000160162.2,retrogene
HAVANA,gene,1593,NA,ENSG00000227551.1,protein_coding,USP17L12,2,OTTHUMG00000160148.2,retrogene
HAVANA,gene,1680,NA,ENSG00000232399.3,protein_coding,USP17L13,2,OTTHUMG00000160152.2,NA
HAVANA,gene,1680,NA,ENSG00000223569.6,protein_coding,USP17L15,2,OTTHUMG00000160155.2,retrogene
HAVANA,gene,1680,NA,ENSG00000249104.2,protein_coding,USP17L17,2,OTTHUMG00000160158.2,retrogene
HAVANA,gene,1680,NA,ENSG00000250844.2,protein_coding,USP17L18,2,OTTHUMG00000160153.2,retrogene
HAVANA,gene,1680,NA,ENSG00000248920.2,protein_coding,USP17L19,2,OTTHUMG00000160146.2,retrogene
HAVANA,gene,1680,NA,ENSG00000250745.2,protein_coding,USP17L20,2,OTTHUMG00000160150.2,retrogene
HAVANA,gene,1680,NA,ENSG00000249811.2,protein_coding,USP17L21,2,OTTHUMG00000160149.2,retrogene
HAVANA,gene,1680,NA,ENSG00000248933.2,protein_coding,USP17L22,2,OTTHUMG00000160159.2,retrogene
HAVANA,gene,551,NA,ENSG00000250913.2,protein_coding,USP17L23,2,OTTHUMG00000160156.3,retrogene
HAVANA,gene,1680,NA,ENSG00000232264.4,protein_coding,USP17L24,2,OTTHUMG00000160201.2,retrogene
HAVANA,gene,1680,NA,ENSG00000230430.4,protein_coding,USP17L25,2,OTTHUMG00000160192.2,retrogene
HAVANA,gene,1680,NA,ENSG00000229579.4,protein_coding,USP17L26,2,OTTHUMG00000160189.2,retrogene
HAVANA,gene,1593,NA,ENSG00000227140.3,protein_coding,USP17L5,2,OTTHUMG00000160182.2,retrogene
HAVANA,gene,1593,NA,ENSG00000235780.3,protein_coding,USP17L27,2,OTTHUMG00000160186.2,retrogene
HAVANA,gene,1593,NA,ENSG00000231051.3,protein_coding,USP17L28,2,OTTHUMG00000160191.2,retrogene
HAVANA,gene,1593,NA,ENSG00000231637.3,protein_coding,USP17L29,2,OTTHUMG00000160183.2,retrogene
HAVANA,gene,1593,NA,ENSG00000228856.3,protein_coding,USP17L30,2,OTTHUMG00000160199.2,retrogene
HAVANA,gene,213,NA,ENSG00000186146.1,protein_coding,DEFB131,2,OTTHUMG00000160187.2,NA
HAVANA,gene,2330,NA,ENSG00000169676.5,protein_coding,DRD5,2,OTTHUMG00000128489.1,retrogene
HAVANA,gene,6614,NA,ENSG00000109667.11,protein_coding,SLC2A9,2,OTTHUMG00000044263.5,ncRNA_host
HAVANA,gene,7827,NA,ENSG00000071127.16,protein_coding,WDR1,2,OTTHUMG00000160253.2,ncRNA_host
HAVANA,gene,10905,NA,ENSG00000178163.7,protein_coding,ZNF518B,2,OTTHUMG00000160060.2,NA
HAVANA,gene,6206,NA,ENSG00000109684.14,protein_coding,CLNK,2,OTTHUMG00000160062.1,NA
HAVANA,gene,8166,NA,ENSG00000002587.9,protein_coding,HS3ST1,2,OTTHUMG00000090547.6,ncRNA_host
HAVANA,gene,2221,NA,ENSG00000157869.14,protein_coding,RAB28,1,OTTHUMG00000090543.2,NA
HAVANA,gene,2801,NA,ENSG00000109705.7,protein_coding,NKX3-2,2,OTTHUMG00000090657.3,NA
HAVANA,gene,15860,NA,ENSG00000038219.12,protein_coding,BOD1L1,1,OTTHUMG00000090659.4,NA
HAVANA,gene,7177,NA,ENSG00000137449.15,protein_coding,CPEB2,2,OTTHUMG00000090669.2,NA
HAVANA,gene,5583,NA,ENSG00000163145.12,protein_coding,C1QTNF7,1,OTTHUMG00000097095.5,NA
HAVANA,gene,7606,NA,ENSG00000048342.15,protein_coding,CC2D2A,2,OTTHUMG00000160255.15,NA
HAVANA,gene,4573,NA,ENSG00000118564.14,protein_coding,FBXL5,1,OTTHUMG00000097097.4,NA
HAVANA,gene,4817,NA,ENSG00000237765.6,protein_coding,FAM200B,2,OTTHUMG00000160279.3,overlapping_locus
HAVANA,gene,2980,NA,ENSG00000109743.10,protein_coding,BST1,1,OTTHUMG00000097739.2,overlapping_locus
HAVANA,gene,6855,NA,ENSG00000004468.12,protein_coding,CD38,2,OTTHUMG00000048206.5,NA
HAVANA,gene,1359,NA,ENSG00000137440.4,protein_coding,FGFBP1,2,OTTHUMG00000097745.1,NA
HAVANA,gene,1250,NA,ENSG00000137441.7,protein_coding,FGFBP2,2,OTTHUMG00000128513.2,overlapping_locus
HAVANA,gene,7434,NA,ENSG00000007062.11,protein_coding,PROM1,1,OTTHUMG00000160180.6,overlapping_locus
HAVANA,gene,7828,NA,ENSG00000169762.16,protein_coding,TAPT1,2,OTTHUMG00000160177.2,NA
HAVANA,gene,5586,NA,ENSG00000169744.12,protein_coding,LDB2,1,OTTHUMG00000048212.4,NA
HAVANA,gene,3059,NA,ENSG00000151552.11,protein_coding,QDPR,2,OTTHUMG00000128537.3,NA
HAVANA,gene,823,NA,ENSG00000249581.2,protein_coding,CLRN2,2,OTTHUMG00000160273.2,NA
HAVANA,gene,3785,NA,ENSG00000002549.12,protein_coding,LAP3,2,OTTHUMG00000048214.7,NA
HAVANA,gene,10982,NA,ENSG00000118579.12,protein_coding,MED28,1,OTTHUMG00000161980.3,NA
HAVANA,gene,6622,NA,ENSG00000047662.4,protein_coding,FAM184B,2,OTTHUMG00000160287.2,NA
HAVANA,gene,4816,NA,ENSG00000163257.10,protein_coding,DCAF16,2,OTTHUMG00000128536.3,NA
HAVANA,gene,4921,NA,ENSG00000109805.9,protein_coding,NCAPG,2,OTTHUMG00000128539.3,NA
HAVANA,gene,14858,NA,ENSG00000178177.15,protein_coding,LCORL,2,OTTHUMG00000128538.6,NA
HAVANA,gene,9712,NA,ENSG00000145147.19,protein_coding,SLIT2,2,OTTHUMG00000128551.4,overlapping_locus
HAVANA,gene,4032,NA,ENSG00000163138.18,protein_coding,PACRGL,1,OTTHUMG00000128550.18,NA
HAVANA,gene,4140,NA,ENSG00000185774.14,protein_coding,KCNIP4,2,OTTHUMG00000128557.10,overlapping_locus
HAVANA,gene,9250,NA,ENSG00000152990.13,protein_coding,ADGRA3,1,OTTHUMG00000160926.12,NA
HAVANA,gene,10870,NA,ENSG00000109819.8,protein_coding,PPARGC1A,1,OTTHUMG00000097747.2,NA
HAVANA,gene,8162,NA,ENSG00000109606.12,protein_coding,DHX15,2,OTTHUMG00000160304.1,ncRNA_host
HAVANA,gene,2128,NA,ENSG00000109610.5,protein_coding,SOD3,2,OTTHUMG00000128565.3,NA
HAVANA,gene,9582,NA,ENSG00000181982.18,protein_coding,CCDC149,1,OTTHUMG00000160308.2,NA
HAVANA,gene,6428,NA,ENSG00000153012.11,protein_coding,LGI2,2,OTTHUMG00000097749.3,NA
HAVANA,gene,6232,NA,ENSG00000109618.11,protein_coding,SEPSECS,1,OTTHUMG00000128563.4,NA
HAVANA,gene,1388,NA,ENSG00000281028.1,protein_coding,RP11-717K11.2,2,OTTHUMG00000189521.1,ncRNA_host
HAVANA,gene,3540,NA,ENSG00000038210.12,protein_coding,PI4K2B,1,OTTHUMG00000128564.2,overlapping_locus
HAVANA,gene,4400,NA,ENSG00000168228.14,protein_coding,ZCCHC4,2,OTTHUMG00000160563.1,NA
HAVANA,gene,7494,NA,ENSG00000053900.10,protein_coding,ANAPC4,2,OTTHUMG00000097753.4,NA
HAVANA,gene,4699,NA,ENSG00000157765.11,protein_coding,SLC34A2,2,OTTHUMG00000097757.4,NA
HAVANA,gene,7489,NA,ENSG00000091490.10,protein_coding,SEL1L3,1,OTTHUMG00000160331.5,NA
HAVANA,gene,1612,NA,ENSG00000250317.8,protein_coding,SMIM20,2,OTTHUMG00000160330.3,NA
HAVANA,gene,9253,NA,ENSG00000168214.20,protein_coding,RBPJ,1,OTTHUMG00000097793.10,NA
HAVANA,gene,1720,NA,ENSG00000163394.5,protein_coding,CCKAR,2,OTTHUMG00000128567.2,NA
HAVANA,gene,3434,NA,ENSG00000109680.10,protein_coding,TBC1D19,2,OTTHUMG00000097797.4,ncRNA_host
HAVANA,gene,6909,NA,ENSG00000109689.15,protein_coding,STIM2,1,OTTHUMG00000097805.6,NA
HAVANA,gene,12249,NA,ENSG00000169851.15,protein_coding,PCDH7,1,OTTHUMG00000160364.4,NA
HAVANA,gene,12428,NA,ENSG00000047365.11,protein_coding,ARAP2,2,OTTHUMG00000097811.6,overlapping_locus
HAVANA,gene,5618,NA,ENSG00000197057.9,protein_coding,DTHD1,2,OTTHUMG00000160371.3,NA
HAVANA,gene,8325,NA,ENSG00000174145.7,protein_coding,NWD2,2,OTTHUMG00000157134.2,NA
HAVANA,gene,2770,NA,ENSG00000154274.14,protein_coding,C4orf19,2,OTTHUMG00000128580.2,NA
HAVANA,gene,1947,NA,ENSG00000181826.9,protein_coding,RELL1,2,OTTHUMG00000160389.5,NA
HAVANA,gene,3704,NA,ENSG00000169299.13,protein_coding,PGM2,2,OTTHUMG00000097813.3,NA
HAVANA,gene,691,NA,ENSG00000250254.1,protein_coding,PTTG2,2,OTTHUMG00000160424.1,retrogene
HAVANA,gene,9032,NA,ENSG00000065882.15,protein_coding,TBC1D1,1,OTTHUMG00000150302.9,overlapping_locus
HAVANA,gene,6297,NA,ENSG00000109787.12,protein_coding,KLF3,2,OTTHUMG00000097821.3,NA
HAVANA,gene,4217,NA,ENSG00000174123.10,protein_coding,TLR10,1,OTTHUMG00000128578.3,NA
HAVANA,gene,4535,NA,ENSG00000174125.7,protein_coding,TLR1,2,OTTHUMG00000160413.5,overlapping_locus
HAVANA,gene,6035,NA,ENSG00000174130.12,protein_coding,TLR6,2,OTTHUMG00000128579.4,overlapping_locus
HAVANA,gene,4871,NA,ENSG00000197712.11,protein_coding,FAM114A1,2,OTTHUMG00000128583.4,ncRNA_host
HAVANA,gene,2562,NA,ENSG00000121895.7,protein_coding,TMEM156,1,OTTHUMG00000128582.4,NA
HAVANA,gene,5144,NA,ENSG00000109790.16,protein_coding,KLHL5,1,OTTHUMG00000097819.3,NA
HAVANA,gene,8873,NA,ENSG00000157796.17,protein_coding,WDR19,2,OTTHUMG00000160466.4,NA
HAVANA,gene,6719,NA,ENSG00000035928.15,protein_coding,RFC1,2,OTTHUMG00000099363.3,ncRNA_host
HAVANA,gene,6082,NA,ENSG00000134962.6,protein_coding,KLB,2,OTTHUMG00000128577.1,ncRNA_host
HAVANA,gene,3259,NA,ENSG00000163682.15,protein_coding,RPL9,2,OTTHUMG00000099367.3,NA
HAVANA,gene,11735,NA,ENSG00000121897.14,protein_coding,LIAS,1,OTTHUMG00000099369.4,NA
HAVANA,gene,4045,NA,ENSG00000109814.11,protein_coding,UGDH,1,OTTHUMG00000099371.5,NA
HAVANA,gene,6721,NA,ENSG00000163683.11,protein_coding,SMIM14,1,OTTHUMG00000128581.7,NA
HAVANA,gene,5245,NA,ENSG00000078140.13,protein_coding,UBE2K,1,OTTHUMG00000160543.2,ncRNA_host
HAVANA,gene,12204,NA,ENSG00000121892.14,protein_coding,PDS5A,2,OTTHUMG00000160582.2,overlapping_locus
HAVANA,gene,9835,NA,ENSG00000078177.13,protein_coding,N4BP2,1,OTTHUMG00000128599.4,ncRNA_host
HAVANA,gene,6608,NA,ENSG00000168421.12,protein_coding,RHOH,2,OTTHUMG00000099373.5,retrogene
HAVANA,gene,3168,NA,ENSG00000174343.5,protein_coding,CHRNA9,2,OTTHUMG00000099375.2,NA
HAVANA,gene,8544,NA,ENSG00000163694.14,protein_coding,RBM47,2,OTTHUMG00000128598.4,ncRNA_host
HAVANA,gene,4728,NA,ENSG00000179299.16,protein_coding,NSUN7,1,OTTHUMG00000128597.4,overlapping_locus
HAVANA,gene,12956,NA,ENSG00000163697.16,protein_coding,APBB2,2,OTTHUMG00000160416.11,ncRNA_host
HAVANA,gene,2282,NA,ENSG00000154277.12,protein_coding,UCHL1,1,OTTHUMG00000099377.16,NA
HAVANA,gene,10862,NA,ENSG00000064042.17,protein_coding,LIMCH1,1,OTTHUMG00000160575.7,overlapping_locus
HAVANA,gene,3092,NA,ENSG00000109132.6,protein_coding,PHOX2B,2,OTTHUMG00000099379.3,NA
HAVANA,gene,8240,NA,ENSG00000109133.12,protein_coding,TMEM33,1,OTTHUMG00000099381.5,NA
HAVANA,gene,4772,NA,ENSG00000182308.6,protein_coding,DCAF4L1,2,OTTHUMG00000160527.1,retrogene
HAVANA,gene,7225,NA,ENSG00000014824.13,protein_coding,SLC30A9,2,OTTHUMG00000099387.4,overlapping_locus
HAVANA,gene,8765,NA,ENSG00000188848.15,protein_coding,BEND4,2,OTTHUMG00000160531.4,NA
HAVANA,gene,1971,NA,ENSG00000178343.4,protein_coding,SHISA3,2,OTTHUMG00000161043.1,NA
HAVANA,gene,11199,NA,ENSG00000124406.16,protein_coding,ATP8A1,2,OTTHUMG00000099403.3,overlapping_locus
HAVANA,gene,991,NA,ENSG00000215203.2,protein_coding,GRXCR1,2,OTTHUMG00000160434.1,NA
HAVANA,gene,2704,NA,ENSG00000183783.6,protein_coding,KCTD8,2,OTTHUMG00000099409.3,NA
HAVANA,gene,1813,NA,ENSG00000177752.14,protein_coding,YIPF7,1,OTTHUMG00000160467.7,NA
HAVANA,gene,4454,NA,ENSG00000151806.13,protein_coding,GUF1,2,OTTHUMG00000128608.10,NA
HAVANA,gene,7150,NA,ENSG00000163281.11,protein_coding,GNPDA2,1,OTTHUMG00000099415.6,overlapping_locus
HAVANA,gene,6785,NA,ENSG00000163285.7,protein_coding,GABRG1,2,OTTHUMG00000128609.1,NA
HAVANA,gene,11930,NA,ENSG00000151834.15,protein_coding,GABRA2,1,OTTHUMG00000044266.8,NA
HAVANA,gene,807,NA,ENSG00000170516.16,protein_coding,COX7B2,2,OTTHUMG00000099423.4,retrogene
HAVANA,gene,12131,NA,ENSG00000109158.10,protein_coding,GABRA4,2,OTTHUMG00000099431.5,NA
HAVANA,gene,3140,NA,ENSG00000163288.13,protein_coding,GABRB1,2,OTTHUMG00000044269.6,NA
HAVANA,gene,1766,NA,ENSG00000169019.10,protein_coding,COMMD8,2,OTTHUMG00000099435.3,NA
HAVANA,gene,7965,NA,ENSG00000145246.13,protein_coding,ATP10D,2,OTTHUMG00000160784.3,NA
HAVANA,gene,10087,NA,ENSG00000145244.11,protein_coding,CORIN,1,OTTHUMG00000099441.3,NA
HAVANA,gene,4484,NA,ENSG00000170448.11,protein_coding,NFXL1,2,OTTHUMG00000128621.4,NA
HAVANA,gene,3581,NA,ENSG00000198515.13,protein_coding,CNGA1,2,OTTHUMG00000160668.11,NA
HAVANA,gene,5983,NA,ENSG00000163293.11,protein_coding,NIPAL1,2,OTTHUMG00000128622.10,NA
HAVANA,gene,3472,NA,ENSG00000074966.10,protein_coding,TXK,1,OTTHUMG00000102065.8,ncRNA_host
HAVANA,gene,4030,NA,ENSG00000135605.12,protein_coding,TEC,2,OTTHUMG00000128623.8,NA
HAVANA,gene,6524,NA,ENSG00000109171.14,protein_coding,SLAIN2,2,OTTHUMG00000161701.8,NA
HAVANA,gene,1790,NA,ENSG00000145248.6,protein_coding,SLC10A4,2,OTTHUMG00000102092.4,NA
HAVANA,gene,1460,NA,ENSG00000182223.7,protein_coding,ZAR1,2,OTTHUMG00000102093.6,NA
